Date,Open,High,Low,Close,Adj Close,Volume
2006-11-06,52.340000,52.845001,52.224998,52.764999,37.113747,200600
2006-11-07,53.255001,53.299999,52.625000,52.674999,37.050438,157200
2006-11-08,52.599998,53.349998,52.349998,53.174999,37.402122,241800
2006-11-09,53.075001,53.525002,52.930000,53.250000,37.454884,199600
2006-11-10,53.410000,53.415001,52.950001,53.299999,37.490047,76000
2006-11-13,52.700001,53.125000,52.500000,53.000000,37.279034,138400
2006-11-14,53.599998,54.025002,53.180000,54.025002,37.999996,166400
2006-11-15,52.875000,53.709999,52.740002,53.494999,37.627205,191000
2006-11-16,53.250000,53.250000,51.974998,52.014999,36.586208,217400
2006-11-17,51.060001,51.564999,50.590000,51.485001,36.213417,182800
2006-11-20,52.080002,52.564999,51.775002,52.005001,36.579185,141000
2006-11-21,53.095001,53.549999,52.830002,53.474998,37.613144,142600
2006-11-22,54.325001,54.400002,53.750000,54.110001,38.059788,124000
2006-11-24,54.314999,54.935001,54.220001,54.650002,38.439613,122200
2006-11-27,55.000000,55.000000,53.900002,53.900002,37.912071,188800
2006-11-28,53.200001,54.285000,53.169998,54.209999,38.130119,142600
2006-11-29,54.455002,54.900002,54.125000,54.715000,38.485332,92800
2006-11-30,54.000000,55.314999,54.000000,54.764999,38.520496,155600
2006-12-01,55.404999,55.700001,53.955002,54.330002,38.214531,1210800
2006-12-04,54.700001,55.474998,54.700001,55.294998,38.893280,155400
2006-12-05,55.235001,56.070000,55.075001,55.950001,39.353996,177600
2006-12-06,55.500000,55.980000,55.250000,55.384998,38.956596,45000
2006-12-07,55.674999,55.785000,55.075001,55.275002,38.879215,84600
2006-12-08,55.435001,55.945000,55.200001,55.259998,38.868675,81600
2006-12-11,55.209999,55.645000,55.000000,55.560001,39.079678,92000
2006-12-12,54.875000,55.250000,54.264999,54.970001,38.664692,97600
2006-12-13,55.000000,55.750000,55.000000,55.584999,39.097260,78000
2006-12-14,55.750000,56.424999,55.750000,56.224998,39.547424,59200
2006-12-15,57.000000,57.000000,56.099998,56.255001,39.568531,87600
2006-12-18,56.555000,56.959999,56.009998,56.230000,39.550945,136400
2006-12-19,56.029999,56.799999,55.820000,56.715000,39.892075,128000
2006-12-20,56.000000,56.715000,55.840000,56.259998,40.465702,76000
2006-12-21,57.115002,57.250000,56.445000,56.595001,40.706642,95800
2006-12-22,57.450001,57.820000,56.625000,56.689999,40.774979,74200
2006-12-26,57.009998,57.500000,56.825001,57.380001,41.271278,78400
2006-12-27,57.610001,58.000000,57.494999,57.849998,41.609318,103800
2006-12-28,57.799999,58.150002,57.650002,57.775002,41.555378,39200
2006-12-29,58.000000,58.099998,57.355000,57.509998,41.364765,68600
2007-01-03,57.500000,58.619999,55.755001,56.174999,40.404560,1630200
2007-01-04,55.490002,55.490002,54.900002,55.250000,39.739239,310000
2007-01-05,54.150002,54.294998,53.000000,53.974998,38.822178,571800
2007-01-08,53.755001,54.750000,53.755001,54.474998,39.181820,168400
2007-01-09,54.525002,54.700001,53.150002,54.084999,38.901302,352800
2007-01-10,53.099998,53.950001,53.000000,53.900002,38.768234,400600
2007-01-11,54.000000,55.230000,53.994999,54.529999,39.221378,225000
2007-01-12,54.980000,55.525002,54.865002,55.439999,39.875900,152800
2007-01-16,55.750000,56.294998,55.750000,55.994999,40.275089,91200
2007-01-17,55.900002,56.740002,55.900002,56.404999,40.569984,165800
2007-01-18,57.305000,57.430000,56.250000,56.459999,40.609550,227400
2007-01-19,56.490002,56.805000,56.250000,56.695000,40.778576,112800
2007-01-22,57.404999,57.500000,56.740002,57.105000,41.073475,89200
2007-01-23,57.099998,58.145000,57.095001,58.119999,41.803524,484800
2007-01-24,57.799999,58.605000,57.465000,58.380001,41.990532,260000
2007-01-25,57.759998,57.950001,56.070000,56.150002,40.386578,322600
2007-01-26,56.875000,57.215000,56.654999,57.130001,41.091457,195400
2007-01-29,56.275002,56.590000,55.535000,56.044998,40.311054,151000
2007-01-30,55.945000,57.000000,55.945000,57.000000,40.997955,37000
2007-01-31,57.049999,58.160000,56.945000,57.855000,41.612919,122000
2007-02-01,58.735001,59.064999,58.250000,59.064999,42.483227,221600
2007-02-02,58.305000,58.410000,57.799999,58.410000,42.012108,220600
2007-02-05,57.500000,57.764999,57.320000,57.474998,41.339600,52400
2007-02-06,58.349998,58.764999,58.110001,58.764999,42.267445,139800
2007-02-07,58.400002,58.544998,58.014999,58.375000,41.986931,390200
2007-02-08,57.799999,58.230000,57.340000,58.230000,41.882645,232200
2007-02-09,58.180000,58.215000,56.884998,57.279999,41.199345,127800
2007-02-12,57.279999,57.430000,56.665001,56.900002,40.926014,328800
2007-02-13,57.415001,58.075001,57.415001,58.044998,41.749577,146200
2007-02-14,58.400002,59.360001,58.400002,59.009998,42.443668,488000
2007-02-15,59.575001,59.814999,59.349998,59.615002,42.878826,155800
2007-02-16,59.549999,60.404999,59.549999,60.404999,43.447041,746000
2007-02-20,60.549999,60.799999,60.345001,60.799999,43.731144,123400
2007-02-21,60.150002,60.875000,60.000000,60.875000,43.785091,186200
2007-02-22,61.500000,61.779999,61.134998,61.494999,44.231030,186600
2007-02-23,61.615002,61.880001,61.490002,61.744999,44.410854,136200
2007-02-26,61.974998,62.075001,61.310001,61.724998,44.396473,140000
2007-02-27,59.235001,59.235001,56.029999,56.240002,40.451309,972400
2007-02-28,57.959999,58.415001,57.400002,57.970001,41.695637,316800
2007-03-01,56.310001,57.314999,55.525002,56.750000,40.818134,322800
2007-03-02,55.775002,56.700001,55.119999,55.590000,39.983791,302800
2007-03-05,52.849998,54.645000,52.799999,53.424999,38.426586,570600
2007-03-06,54.700001,55.474998,54.270000,55.375000,39.829151,224200
2007-03-07,54.255001,55.494999,54.255001,54.889999,39.480297,164200
2007-03-08,56.154999,56.779999,55.615002,56.349998,40.530430,140800
2007-03-09,57.500000,57.689999,56.875000,57.305000,41.217331,177000
2007-03-12,57.279999,58.150002,57.220001,58.014999,41.728001,254400
2007-03-13,56.500000,56.855000,54.665001,54.740002,39.372421,317800
2007-03-14,54.775002,55.560001,53.689999,55.465000,39.893883,244800
2007-03-15,55.375000,56.625000,55.299999,56.240002,40.451309,152600
2007-03-16,55.924999,56.419998,55.355000,55.680000,40.048531,55200
2007-03-19,57.000000,57.169998,56.639999,56.919998,40.940414,109600
2007-03-20,57.500000,58.060001,57.349998,57.910000,41.652481,97400
2007-03-21,58.070000,59.634998,57.805000,59.634998,42.893215,257600
2007-03-22,59.955002,60.665001,59.724998,60.424999,43.461418,250600
2007-03-23,60.235001,60.935001,60.200001,60.599998,43.587292,103800
2007-03-26,61.000000,61.160000,59.849998,60.790001,43.723965,194200
2007-03-27,60.360001,60.365002,59.595001,59.799999,43.011894,371000
2007-03-28,59.500000,59.740002,58.810001,59.404999,42.727779,301000
2007-03-29,60.150002,60.459999,59.555000,60.180000,43.285213,141800
2007-03-30,61.320000,61.465000,60.115002,60.705002,43.662819,177600
2007-04-02,61.540001,61.840000,61.250000,61.775002,44.432426,251200
2007-04-03,62.119999,62.750000,62.044998,62.685001,45.086964,725000
2007-04-04,63.189999,63.325001,62.680000,62.994999,45.309921,206800
2007-04-05,62.974998,63.400002,62.775002,63.259998,45.500530,135000
2007-04-09,63.549999,63.764999,63.270000,63.395000,45.597633,80200
2007-04-10,63.700001,63.955002,63.424999,63.799999,45.888939,84400
2007-04-11,64.099998,64.099998,62.740002,62.950001,45.277557,386400
2007-04-12,63.320000,64.050003,63.000000,64.050003,46.068756,155200
2007-04-13,64.360001,64.750000,64.135002,64.650002,46.500313,149000
2007-04-16,65.599998,66.205002,65.580002,65.900002,47.399380,246000
2007-04-17,66.360001,66.724998,66.165001,66.294998,47.683502,296800
2007-04-18,65.949997,66.599998,65.824997,66.375000,47.741039,189400
2007-04-19,65.425003,66.095001,65.000000,65.985001,47.460526,209000
2007-04-20,67.129997,67.480003,66.705002,67.080002,48.248123,176000
2007-04-23,67.025002,67.165001,66.555000,66.745003,48.007164,190000
2007-04-24,66.849998,67.250000,66.065002,66.584999,47.892078,208200
2007-04-25,66.959999,67.875000,66.720001,67.794998,48.762398,168000
2007-04-26,67.025002,67.175003,66.095001,66.389999,47.751820,491600
2007-04-27,65.500000,66.544998,65.500000,66.330002,47.708675,188800
2007-04-30,66.129997,66.699997,65.300003,65.300003,46.967831,317000
2007-05-01,65.805000,65.815002,65.004997,65.720001,47.269917,144400
2007-05-02,66.220001,67.050003,66.220001,66.980003,48.176186,340400
2007-05-03,66.980003,67.495003,66.589996,67.305000,48.409946,311000
2007-05-04,67.919998,68.044998,67.169998,67.555000,48.589760,497000
2007-05-07,68.000000,68.230003,67.900002,68.000000,48.909843,213800
2007-05-08,67.114998,67.309998,66.574997,67.035004,48.215752,271200
2007-05-09,67.239998,67.705002,66.980003,67.544998,48.582565,510000
2007-05-10,66.610001,66.764999,64.879997,64.919998,46.694508,561800
2007-05-11,65.754997,67.224998,65.754997,66.930000,48.140224,623600
2007-05-14,66.650002,66.800003,65.464996,65.959999,47.442539,432600
2007-05-15,65.739998,66.400002,65.154999,65.470001,47.090107,323600
2007-05-16,66.239998,66.714996,65.254997,66.099998,47.543240,469200
2007-05-17,65.815002,65.815002,64.550003,64.684998,46.525478,414400
2007-05-18,65.349998,66.089996,65.089996,65.955002,47.438942,355800
2007-05-21,66.040001,66.644997,65.750000,66.195000,47.611568,178800
2007-05-22,66.400002,66.459999,65.709999,65.709999,47.262730,574400
2007-05-23,66.665001,67.375000,66.360001,66.614998,47.913651,335800
2007-05-24,66.290001,66.644997,64.339996,64.425003,46.338474,751600
2007-05-25,64.970001,65.500000,64.644997,65.500000,47.111679,214400
2007-05-29,65.625000,65.625000,64.050003,64.870003,46.658539,188600
2007-05-30,62.974998,64.750000,62.785000,64.750000,46.572239,290800
2007-05-31,64.114998,64.349998,63.779999,64.250000,46.212601,352600
2007-06-01,64.574997,65.195000,64.474998,65.195000,46.892319,458400
2007-06-04,63.990002,64.404999,63.610001,64.150002,46.140675,208400
2007-06-05,63.599998,63.674999,62.860001,63.125000,45.403435,211000
2007-06-06,62.724998,62.865002,62.259998,62.540001,44.982662,133600
2007-06-07,62.650002,62.974998,60.955002,61.020000,43.889389,800200
2007-06-08,60.750000,62.130001,60.514999,61.915001,44.533127,388000
2007-06-11,61.799999,62.904999,61.455002,62.450001,44.917927,214800
2007-06-12,61.730000,61.945000,60.700001,60.700001,43.659225,223600
2007-06-13,61.500000,61.994999,61.020000,61.910000,44.529530,369800
2007-06-14,62.490002,63.294998,62.490002,63.205002,45.460972,128400
2007-06-15,63.950001,64.470001,63.875000,64.394997,46.316895,168600
2007-06-18,65.025002,65.190002,64.544998,64.785004,46.597404,147800
2007-06-19,64.980003,65.440002,64.455002,65.250000,46.931866,263400
2007-06-20,65.625000,65.625000,63.650002,63.799999,45.888939,343000
2007-06-21,64.099998,64.724998,63.580002,64.525002,46.410400,131600
2007-06-22,63.924999,64.050003,63.000000,63.075001,45.367470,420400
2007-06-25,63.000000,63.540001,62.264999,62.395000,44.878372,523800
2007-06-26,62.224998,62.439999,61.250000,61.250000,44.054821,195800
2007-06-27,60.919998,62.404999,60.770000,62.404999,44.885571,356400
2007-06-28,62.119999,62.880001,62.119999,62.400002,44.881969,825000
2007-06-29,62.830002,63.110001,62.000000,62.615002,45.036617,661200
2007-07-02,64.099998,64.500000,63.695000,64.500000,46.392426,282600
2007-07-03,64.500000,64.540001,64.000000,64.165001,46.151466,139600
2007-07-05,64.239998,64.239998,63.299999,63.935001,45.986038,330400
2007-07-06,63.930000,65.114998,63.869999,65.000000,46.752048,197200
2007-07-09,65.930000,66.599998,65.930000,66.404999,47.762619,189400
2007-07-10,66.449997,66.449997,64.500000,64.644997,46.496716,232800
2007-07-11,64.125000,65.375000,64.125000,65.375000,47.021778,211000
2007-07-12,65.425003,66.839996,65.364998,66.625000,47.920856,159600
2007-07-13,66.000000,66.699997,65.855003,66.574997,47.884892,390000
2007-07-16,66.925003,66.925003,66.000000,66.305000,47.690678,499600
2007-07-17,65.964996,66.190002,65.660004,65.815002,47.338245,460000
2007-07-18,65.650002,66.029999,65.345001,66.029999,47.492893,417800
2007-07-19,66.500000,67.599998,66.269997,67.550003,48.586170,145400
2007-07-20,68.279999,68.279999,66.555000,66.889999,48.111443,213800
2007-07-23,68.500000,69.150002,68.440002,68.714996,49.424103,395200
2007-07-24,67.415001,68.000000,66.300003,66.470001,47.809364,473200
2007-07-25,67.139999,67.285004,65.595001,66.769997,48.025143,286800
2007-07-26,64.000000,64.095001,61.180000,62.740002,45.126514,629400
2007-07-27,62.500000,62.540001,60.334999,60.680000,43.644836,468800
2007-07-30,61.200001,62.724998,60.770000,62.514999,44.964684,557600
2007-07-31,62.759998,63.325001,61.200001,61.299999,44.090782,396200
2007-08-01,60.825001,61.560001,59.855000,61.345001,44.123146,281000
2007-08-02,61.000000,61.669998,60.700001,61.615002,44.317348,290600
2007-08-03,61.500000,61.599998,58.750000,58.750000,42.256668,352000
2007-08-06,59.500000,60.759998,58.500000,60.555000,43.554932,315200
2007-08-07,59.750000,61.035000,59.445000,60.790001,43.723965,223000
2007-08-08,61.775002,63.150002,61.529999,62.180000,44.723728,230800
2007-08-09,60.049999,61.139999,59.330002,59.334999,42.677433,255600
2007-08-10,58.865002,60.544998,58.279999,59.560001,42.839260,348800
2007-08-13,60.334999,60.485001,59.404999,59.450001,42.760147,158400
2007-08-14,59.599998,59.779999,57.299999,57.299999,41.213726,187800
2007-08-15,56.410000,57.430000,55.200001,55.200001,39.703278,225200
2007-08-16,54.814999,54.855000,51.689999,54.799999,39.415573,323600
2007-08-17,55.990002,57.735001,53.700001,55.775002,40.116848,233200
2007-08-20,56.125000,56.605000,55.025002,56.195000,40.418934,254200
2007-08-21,55.715000,56.570000,55.154999,55.619999,40.005367,169200
2007-08-22,57.650002,58.994999,57.494999,58.799999,42.292618,218000
2007-08-23,59.119999,59.529999,57.500000,58.570000,42.127190,210800
2007-08-24,58.000000,60.705002,57.799999,60.349998,43.407490,325000
2007-08-27,60.029999,60.169998,59.400002,59.485001,42.785320,566600
2007-08-28,59.299999,59.299999,57.660000,57.685001,41.490650,158000
2007-08-29,59.349998,61.445000,58.865002,61.349998,44.126747,224400
2007-08-30,60.625000,61.884998,59.000000,60.924999,43.821053,241600
2007-08-31,62.549999,63.259998,61.919998,62.474998,44.935913,228600
2007-09-04,62.650002,64.165001,62.285000,63.799999,45.888939,219000
2007-09-05,62.450001,62.450001,61.259998,61.799999,44.450409,304400
2007-09-06,62.215000,63.025002,61.740002,62.709999,45.104931,98000
2007-09-07,61.855000,61.855000,60.799999,61.314999,44.101563,80400
2007-09-10,62.279999,62.645000,61.064999,61.935001,44.547512,266200
2007-09-11,63.345001,64.250000,63.230000,64.250000,46.212601,189800
2007-09-12,63.599998,64.879997,63.250000,64.169998,46.155064,178000
2007-09-13,64.425003,65.315002,64.260002,64.639999,46.493118,124800
2007-09-14,63.424999,64.150002,63.334999,63.930000,45.982437,443600
2007-09-17,62.950001,63.244999,62.660000,62.820000,45.184055,86400
2007-09-18,63.445000,65.900002,62.720001,65.889999,47.392193,266600
2007-09-19,65.834999,66.230003,64.794998,65.385002,47.028973,265800
2007-09-20,65.574997,66.695000,65.125000,65.269997,46.946251,432800
2007-09-21,65.580002,66.334999,65.580002,65.925003,47.417370,219800
2007-09-24,66.580002,66.580002,65.000000,65.470001,47.090107,133000
2007-09-25,65.389999,66.239998,65.209999,66.239998,47.643936,110600
2007-09-26,66.339996,66.794998,65.945000,66.574997,47.884892,338600
2007-09-27,67.400002,67.660004,66.705002,67.430000,48.499851,117800
2007-09-28,68.000000,68.019997,66.160004,66.430000,47.780594,138200
2007-10-01,66.449997,67.875000,66.449997,67.660004,48.665283,187000
2007-10-02,67.709999,68.040001,67.309998,67.745003,48.726429,985000
2007-10-03,69.065002,69.705002,68.445000,68.489998,49.262264,2250000
2007-10-04,68.754997,69.900002,68.754997,69.675003,50.114609,224200
2007-10-05,70.410004,71.714996,70.230003,71.495003,51.423664,350000
2007-10-08,70.919998,70.919998,70.135002,70.425003,50.654049,118000
2007-10-09,70.375000,71.430000,70.084999,71.324997,51.301380,258000
2007-10-10,70.889999,71.089996,69.989998,70.879997,50.981312,251800
2007-10-11,71.559998,72.985001,70.230003,71.264999,51.258236,606000
2007-10-12,72.004997,72.360001,71.500000,72.074997,51.840828,435400
2007-10-15,72.105003,72.105003,69.275002,70.059998,50.391514,440600
2007-10-16,69.824997,69.949997,68.864998,69.425003,49.934788,218400
2007-10-17,71.199997,71.410004,69.250000,70.260002,50.535370,443000
2007-10-18,70.305000,71.190002,70.084999,71.074997,51.121563,421800
2007-10-19,71.500000,71.500000,68.610001,68.955002,49.596741,319000
2007-10-22,68.470001,69.495003,67.974998,69.315002,49.855667,503800
2007-10-23,71.199997,72.504997,70.625000,72.375000,52.056606,927400
2007-10-24,72.940002,72.940002,70.739998,72.500000,52.146523,463600
2007-10-25,73.074997,73.824997,72.500000,73.824997,53.099537,564400
2007-10-26,75.675003,76.334999,75.364998,76.199997,54.807777,540400
2007-10-29,76.214996,76.540001,75.635002,76.040001,54.692715,421000
2007-10-30,75.705002,75.995003,74.815002,75.250000,54.124489,229400
2007-10-31,75.610001,76.864998,74.529999,76.650002,55.131451,286200
2007-11-01,74.599998,74.650002,72.639999,73.000000,52.506149,527400
2007-11-02,73.974998,75.260002,73.010002,75.260002,54.131683,373200
2007-11-05,73.324997,74.500000,72.824997,74.010002,53.232601,285800
2007-11-06,74.544998,76.455002,74.544998,76.305000,54.883308,206000
2007-11-07,75.910004,76.675003,73.980003,74.010002,53.232601,357200
2007-11-08,75.330002,76.894997,74.035004,75.900002,54.592007,538800
2007-11-09,74.135002,76.205002,74.135002,74.690002,53.721699,449000
2007-11-12,74.750000,74.750000,69.419998,69.959999,50.319592,615800
2007-11-13,71.750000,74.389999,71.750000,74.099998,53.297337,417800
2007-11-14,74.500000,75.169998,73.364998,73.739998,53.038403,1095200
2007-11-15,72.320000,73.184998,70.629997,71.220001,51.225868,533800
2007-11-16,71.370003,72.760002,70.589996,72.139999,51.887581,1664600
2007-11-19,73.139999,73.139999,67.500000,68.769997,49.463673,649200
2007-11-20,70.000000,72.415001,69.864998,71.750000,51.607079,580800
2007-11-21,71.930000,71.930000,68.144997,68.599998,49.341393,244000
2007-11-23,69.105003,70.320000,69.105003,69.779999,50.190121,278000
2007-11-26,67.684998,68.845001,64.139999,64.139999,46.133480,495400
2007-11-27,64.500000,67.245003,64.500000,67.000000,48.190578,1037200
2007-11-28,67.555000,69.709999,67.175003,69.574997,50.042675,308800
2007-11-29,70.139999,71.144997,69.495003,70.580002,50.765530,254800
2007-11-30,70.675003,72.500000,69.635002,70.485001,50.697208,453200
2007-12-03,71.989998,71.989998,69.644997,70.269997,50.542557,216800
2007-12-04,69.360001,70.720001,69.275002,70.250000,50.528172,425200
2007-12-05,71.010002,71.995003,70.760002,71.529999,51.448833,593400
2007-12-06,70.570000,72.400002,70.290001,72.224998,51.948719,665600
2007-12-07,72.345001,72.345001,70.900002,71.714996,51.581898,345200
2007-12-10,71.245003,72.489998,71.245003,72.470001,52.124943,277200
2007-12-11,71.889999,72.750000,68.845001,69.199997,49.772953,645800
2007-12-12,71.745003,72.589996,69.665001,70.754997,50.891403,508600
2007-12-13,68.559998,69.595001,68.404999,69.260002,49.816109,278800
2007-12-14,66.614998,67.339996,65.000000,66.199997,47.615166,515200
2007-12-17,65.294998,65.500000,63.845001,63.974998,46.014801,543400
2007-12-18,64.955002,65.040001,63.459999,64.580002,46.449963,736800
2007-12-19,64.360001,64.360001,62.665001,63.240002,45.486156,2773200
2007-12-20,62.750000,62.810001,61.750000,62.349998,45.793888,1442200
2007-12-21,64.260002,64.860001,63.794998,64.815002,47.604355,520200
2007-12-24,65.000000,65.985001,65.000000,65.754997,48.294739,133600
2007-12-26,65.669998,66.364998,65.555000,65.940002,48.430618,98600
2007-12-27,67.620003,67.989998,66.595001,66.849998,49.098984,202800
2007-12-28,68.105003,68.370003,66.790001,67.415001,49.513954,90600
2007-12-31,66.389999,66.389999,64.900002,65.055000,47.780609,138400
2008-01-02,66.805000,67.400002,65.230003,65.875000,48.382877,350200
2008-01-03,66.074997,67.220001,66.074997,66.489998,48.834576,210000
2008-01-04,66.495003,66.495003,64.195000,64.699997,47.519875,450000
2008-01-07,64.639999,65.250000,63.980000,64.489998,47.365639,349000
2008-01-08,65.870003,66.830002,64.165001,64.464996,47.347279,404600
2008-01-09,65.654999,66.504997,64.570000,66.495003,48.838245,374600
2008-01-10,64.595001,66.629997,64.250000,66.114998,48.559151,335000
2008-01-11,64.904999,65.570000,63.770000,64.339996,47.255466,317400
2008-01-14,66.245003,66.665001,65.709999,66.605003,48.919037,346400
2008-01-15,65.044998,65.324997,63.090000,63.549999,46.675247,278200
2008-01-16,61.695000,62.709999,59.715000,60.450001,44.398403,455800
2008-01-17,61.584999,61.700001,58.200001,58.500000,42.966198,409800
2008-01-18,60.794998,60.799999,58.345001,59.430000,43.649250,847000
2008-01-22,56.064999,59.410000,56.064999,58.619999,43.054333,1177400
2008-01-23,55.134998,59.139999,54.215000,58.630001,43.061684,767600
2008-01-24,59.110001,61.340000,59.075001,61.105000,44.879482,476800
2008-01-25,59.305000,59.685001,57.250000,57.849998,42.488792,470200
2008-01-28,56.915001,57.799999,55.974998,57.799999,42.452080,236000
2008-01-29,58.695000,58.695000,57.520000,58.215000,42.756878,167800
2008-01-30,58.570000,59.900002,56.000000,57.560001,42.275803,339400
2008-01-31,55.935001,59.150002,55.845001,58.669998,43.091053,368000
2008-02-01,58.549999,60.630001,58.529999,60.544998,44.468174,624200
2008-02-04,59.884998,59.919998,58.950001,59.064999,43.381172,409400
2008-02-05,56.730000,57.009998,55.000000,55.209999,40.549812,603800
2008-02-06,56.160000,56.994999,54.810001,55.365002,40.663647,441800
2008-02-07,54.654999,56.259998,54.384998,55.270000,40.593884,366000
2008-02-08,54.355000,55.134998,53.865002,54.619999,40.116467,185400
2008-02-11,53.904999,55.770000,53.375000,54.599998,40.101784,397400
2008-02-12,56.250000,57.375000,55.654999,56.060001,41.174110,662000
2008-02-13,57.275002,57.349998,55.830002,57.084999,41.926929,294600
2008-02-14,58.535000,58.535000,57.119999,57.220001,42.026085,528400
2008-02-15,57.619999,57.650002,56.735001,57.200001,42.011395,173800
2008-02-19,59.380001,59.830002,58.220001,58.500000,42.966198,313400
2008-02-20,57.145000,59.025002,56.830002,58.625000,43.058006,361000
2008-02-21,59.500000,59.680000,58.070000,58.264999,42.793606,818000
2008-02-22,60.005001,60.005001,58.040001,59.389999,43.619869,310400
2008-02-25,59.910000,60.750000,59.180000,60.695000,44.578346,352200
2008-02-26,61.494999,63.345001,61.365002,63.189999,46.410847,711200
2008-02-27,62.410000,63.494999,61.900002,62.619999,45.992195,281600
2008-02-28,62.189999,62.250000,61.349998,61.525002,45.187958,460200
2008-02-29,61.380001,61.380001,59.150002,59.259998,43.524387,388200
2008-03-03,60.775002,61.404999,60.064999,60.945000,44.761967,471000
2008-03-04,60.750000,60.750000,58.770000,59.910000,44.001789,146000
2008-03-05,59.410000,60.279999,58.845001,59.895000,43.990780,364200
2008-03-06,59.419998,59.590000,57.509998,57.610001,42.312519,288400
2008-03-07,57.945000,58.625000,56.889999,57.540001,42.261112,401200
2008-03-10,58.040001,58.200001,56.919998,57.160000,41.982014,163200
2008-03-11,59.674999,61.500000,59.314999,61.500000,45.169594,550400
2008-03-12,61.189999,61.799999,60.740002,61.145000,44.908852,483600
2008-03-13,59.619999,61.500000,59.340000,60.834999,44.681171,265800
2008-03-14,60.615002,60.654999,58.785000,59.674999,43.829201,205400
2008-03-17,55.634998,57.584999,55.255001,57.025002,41.882862,326000
2008-03-18,58.305000,59.930000,58.255001,59.930000,44.016479,259000
2008-03-19,59.404999,59.404999,56.040001,56.250000,41.313660,327400
2008-03-20,55.599998,55.860001,54.270000,55.845001,41.016193,216400
2008-03-24,55.994999,57.299999,55.994999,56.645000,41.603771,292400
2008-03-25,56.820000,57.500000,56.419998,57.424999,42.176655,226000
2008-03-26,57.750000,58.400002,57.305000,57.764999,42.426376,430600
2008-03-27,58.740002,58.904999,57.930000,58.090000,42.665073,722200
2008-03-28,57.320000,57.560001,56.450001,56.599998,41.570713,130800
2008-03-31,56.250000,56.759998,55.980000,56.619999,41.585415,488800
2008-04-01,56.555000,58.834999,56.500000,58.514999,42.977207,435600
2008-04-02,59.830002,60.705002,59.314999,60.035000,44.093609,460200
2008-04-03,59.930000,61.404999,59.615002,60.730000,44.604057,221800
2008-04-04,60.750000,60.974998,59.945000,59.965000,44.042191,355800
2008-04-07,61.500000,62.450001,61.325001,61.634998,45.268742,195000
2008-04-08,61.314999,62.435001,61.314999,61.980000,45.522137,228200
2008-04-09,61.939999,62.154999,61.044998,61.595001,45.239368,275200
2008-04-10,61.500000,62.435001,60.930000,61.750000,45.353214,116600
2008-04-11,61.759998,62.375000,61.035000,61.244999,44.982304,233400
2008-04-14,61.115002,61.220001,59.544998,60.540001,44.464508,499400
2008-04-15,61.349998,61.590000,60.709999,61.450001,45.132870,216000
2008-04-16,62.025002,62.915001,61.785000,62.650002,46.014233,252400
2008-04-17,62.025002,63.125000,61.895000,63.080002,46.330044,162600
2008-04-18,63.415001,63.494999,62.945000,63.000000,46.271286,402600
2008-04-21,63.275002,63.599998,63.099998,63.395000,46.561405,97200
2008-04-22,63.849998,64.464996,63.549999,63.959999,46.976372,202800
2008-04-23,63.689999,63.865002,63.119999,63.720001,46.800106,138200
2008-04-24,62.645000,63.299999,62.235001,62.654999,46.017902,244200
2008-04-25,63.169998,63.619999,62.455002,63.060001,46.315357,143400
2008-04-28,63.639999,64.105003,63.244999,63.279999,46.476936,292000
2008-04-29,63.490002,63.840000,62.775002,62.970001,46.249264,317400
2008-04-30,62.724998,63.305000,62.500000,62.755001,46.091343,498600
2008-05-01,62.500000,63.055000,62.165001,62.875000,46.179485,280800
2008-05-02,63.860001,64.305000,63.220001,63.424999,46.583435,128800
2008-05-05,63.900002,64.385002,63.805000,64.230003,47.174686,157600
2008-05-06,64.879997,66.735001,64.809998,66.699997,48.988808,304200
2008-05-07,66.690002,67.000000,65.224998,65.224998,47.905468,437600
2008-05-08,65.794998,66.485001,65.625000,66.485001,48.830910,160800
2008-05-09,65.275002,65.675003,65.050003,65.355003,48.000954,301600
2008-05-12,65.779999,67.019997,65.779999,66.660004,48.959431,147600
2008-05-13,66.529999,67.050003,66.050003,66.665001,48.963104,133400
2008-05-14,67.345001,67.345001,65.535004,65.620003,48.195591,264400
2008-05-15,66.425003,67.650002,66.044998,67.574997,49.631470,162800
2008-05-16,68.434998,68.754997,67.720001,68.440002,50.266788,265400
2008-05-19,68.654999,69.360001,67.995003,68.290001,50.156612,182400
2008-05-20,67.349998,67.824997,66.589996,67.199997,49.356041,253800
2008-05-21,67.675003,68.070000,66.129997,66.224998,48.639942,252200
2008-05-22,66.764999,67.519997,66.764999,66.959999,49.179760,546000
2008-05-23,66.364998,66.684998,66.180000,66.415001,48.779491,159000
2008-05-27,64.584999,65.139999,64.089996,65.035004,47.765930,332000
2008-05-28,64.680000,65.379997,64.224998,65.055000,47.780609,134200
2008-05-29,65.839996,65.839996,64.684998,65.040001,47.769592,664200
2008-05-30,65.135002,65.345001,64.794998,64.894997,47.663101,249800
2008-06-02,64.220001,64.220001,62.650002,63.005001,46.274967,471200
2008-06-03,63.005001,63.250000,61.875000,62.174999,45.665352,812800
2008-06-04,61.740002,62.610001,61.330002,61.750000,45.353214,312000
2008-06-05,62.014999,63.195000,62.000000,63.130001,46.366768,359000
2008-06-06,62.195000,62.770000,61.290001,61.599998,45.243038,442800
2008-06-09,61.395000,61.439999,59.974998,60.770000,44.633434,252800
